Sample_ID,PC1,PC2,PC3,ethnicity
HG01110,-2.9381820656420503,-7.6899331438876395,4.632806531121176,Ad Mixed American
HG01111,-3.4429629416681475,-9.272284595545672,5.215502422786114,Ad Mixed American
HG01112,-6.4033618194846085,-11.632636037903193,3.9237075413541613,Ad Mixed American
HG01113,-7.51167991446622,-7.529924206319223,5.76973811919308,Ad Mixed American
HG01119,-6.4583131781539205,-11.23103281925561,4.843166945673084,Ad Mixed American
HG01121,-4.62204281299427,-7.737401448770857,4.0381496264317365,Ad Mixed American
HG01122,-4.62938195373696,-8.877863643848194,2.8917329940034775,Ad Mixed American
HG01124,-2.193473122824253,-5.6653902506068485,5.547873381016182,Ad Mixed American
HG01125,-4.364029189679035,-7.507926769999743,4.6277251568076245,Ad Mixed American
HG01130,-4.65811080299726,-8.238505256774172,4.052507859000545,Ad Mixed American
HG01131,-4.69384555733571,-7.500879312102309,4.319102583579773,Ad Mixed American
HG01133,-6.86809294701739,-9.940697877083005,4.493348473399761,Ad Mixed American
HG01134,-3.7300273715025867,-8.104620072935536,6.130806452120399,Ad Mixed American
HG01136,-4.731879532975293,-6.7122419442052275,5.481892562906363,Ad Mixed American
HG01137,-7.016412788382848,-6.373079575015162,7.4096774635462,Ad Mixed American
HG01139,-0.9294321080557638,-3.667177029599947,5.71901459668834,Ad Mixed American
HG01140,-5.899970585721878,-7.1949857934694466,5.665056316201215,Ad Mixed American
HG01142,-1.3093886861242199,-3.138132402478236,4.8994774875271565,Ad Mixed American
HG01148,-5.262696805217194,-8.641704911241916,4.430793702697202,Ad Mixed American
HG01149,-6.009811702513808,-1.6202419060444928,8.472406328805626,Ad Mixed American
HG01161,-1.0987654038972765,-7.326362969141631,3.5326935503605106,Ad Mixed American
HG01162,-3.4901178248719096,-9.025927224465866,2.322619685800527,Ad Mixed American
HG01164,-3.5206819931673063,-11.213711243955665,3.015736795871299,Ad Mixed American
HG01167,-2.0319484694940075,-7.527667153763312,4.976553057313289,Ad Mixed American
HG01168,-6.279166676104728,-11.928319598393479,3.3674043999621173,Ad Mixed American
HG01170,-3.3840429808353423,-8.506313853415982,4.342292456630567,Ad Mixed American
HG01171,-2.181282356283148,-8.250107654714382,3.895546159781389,Ad Mixed American
HG01173,-3.621894945128278,-11.473266898082178,3.596178080744045,Ad Mixed American
HG01174,-4.658683720891927,-9.12247345374898,4.062918463925498,Ad Mixed American
HG01176,-4.0838114053810335,-9.548583408425076,4.572025563373648,Ad Mixed American
HG01177,-4.710113053782342,-8.724147233218941,5.156674469342612,Ad Mixed American
HG01182,-1.6906201796407325,-8.645462095430064,4.532978459039627,Ad Mixed American
HG01183,-4.132087164599205,-7.491157486364201,5.198719197365036,Ad Mixed American
HG01187,-1.8462510610448444,-6.202943458674199,5.906995844075819,Ad Mixed American
HG01188,-0.9461874268444271,-5.533081222695057,4.597400044164638,Ad Mixed American
HG01190,-3.2391984461416223,-6.711674124231623,5.567019129770271,Ad Mixed American
HG01191,-5.16314950318658,-7.145155618893078,5.396381365851853,Ad Mixed American
HG01197,-4.865721227792427,-9.438411188449372,4.510036785835642,Ad Mixed American
HG01198,-1.283448359531918,-7.483903962476815,2.9560306045266524,Ad Mixed American
HG01200,-4.641378869232401,-10.919599635810687,1.4259310709880995,Ad Mixed American
HG01204,-4.151278423666188,-9.698771958240583,4.413319794697534,Ad Mixed American
HG01205,-5.427949490824905,-8.349985552082119,5.192259841592164,Ad Mixed American
HG01241,12.333421246211236,-1.129650861380582,2.929236351782445,Ad Mixed American
HG01242,9.491624798480757,-4.9825185307679,2.203817944903683,Ad Mixed American
HG01247,-1.5889537030981442,-7.88102579751145,4.703975024246793,Ad Mixed American
HG01248,-4.632251275705699,-10.807976645019941,3.4935906345733305,Ad Mixed American
HG01250,-4.217239650460411,-6.219696686369815,6.260111231686852,Ad Mixed American
HG01251,-6.6642614198368095,-6.385860113641884,5.468625234846866,Ad Mixed American
HG01253,-6.776934504953481,-7.99237454249725,5.3436659418767585,Ad Mixed American
HG01254,-3.08423544040907,-5.4157760396683585,6.086324620893292,Ad Mixed American
HG01256,-8.037360031091678,-10.180558464582042,4.504353254305638,Ad Mixed American
HG01257,-6.562244784467769,-7.770448300886779,6.209093048799182,Ad Mixed American
HG01259,-6.371272906348549,-10.881979289202688,3.728463788420178,Ad Mixed American
HG01260,-3.1481437875377436,-5.914038110990661,5.138355262061068,Ad Mixed American
HG01269,-3.692408037127806,-9.392540902444946,4.416054269758063,Ad Mixed American
HG01271,-4.853767335900708,-7.611932687027356,6.14922782960828,Ad Mixed American
HG01272,-2.7188448440153423,-4.185607961942013,5.809254140417928,Ad Mixed American
HG01275,-6.735361430555152,-14.317695803627792,3.903298942145248,Ad Mixed American
HG01277,-7.382801496082336,-5.767089354117907,5.759421478440905,Ad Mixed American
HG01280,-5.921453897747069,-7.692494876161799,3.523838143034791,Ad Mixed American
HG01281,-5.643632753019616,-9.220888064127063,3.1078753298691133,Ad Mixed American
HG01284,-4.945652275987689,-8.784577070091908,4.443776207463472,Ad Mixed American
HG01286,0.7036786128276656,-7.813015804379806,2.614148766176938,Ad Mixed American
HG01302,-3.4873074481008506,-8.610456690135718,2.912700986244311,Ad Mixed American
HG01303,-4.499863529252506,-8.429098657845648,1.8618678749098598,Ad Mixed American
HG01305,-1.9767866721662009,-7.220788326399641,4.052271577663946,Ad Mixed American
HG01308,-0.0003269753027326647,-7.610076056081589,2.5433725809578034,Ad Mixed American
HG01311,-5.310271023519145,-10.752937139519615,1.4022130290176367,Ad Mixed American
HG01312,-3.7747842089087444,-9.75532404208373,2.661290148017529,Ad Mixed American
HG01323,-2.5631990344230986,-8.968782398431832,2.46396521901822,Ad Mixed American
HG01325,-2.01904442914593,-10.469041750922106,3.3186240949092825,Ad Mixed American
HG01326,-3.2598637891233393,-9.065897437183066,3.790345670498779,Ad Mixed American
HG01334,-6.963849496488581,-12.97105137339573,2.757506296566441,European
HG01341,-6.8282303337739805,-2.9055656553952316,8.935281916976683,Ad Mixed American
HG01342,1.5918595076492694,-3.399078995185171,4.368357745567842,Ad Mixed American
HG01344,-5.34205970791784,-4.212848360071871,7.765455286216653,Ad Mixed American
HG01345,-6.010005272479828,-9.2071003992118,5.3378921352657605,Ad Mixed American
HG01348,-6.421195252348828,-3.8712320676857197,8.581393176622473,Ad Mixed American
HG01350,-5.6538077173318015,-5.874256738488176,6.619063185502262,Ad Mixed American
HG01351,-7.234786521037031,-8.803033549567308,5.664362126300735,Ad Mixed American
HG01353,-5.380202549344711,-9.761149208370817,4.68649697038105,Ad Mixed American
HG01354,-7.41466043774065,-9.703146400980579,5.766845410885785,Ad Mixed American
HG01356,-4.80940455976156,-8.039795089483539,6.111866831883109,Ad Mixed American
HG01357,-7.151780178013231,-7.236461867802265,6.798676590984101,Ad Mixed American
HG01359,-5.787593219817093,-6.965152325544379,4.744086653644438,Ad Mixed American
HG01360,-6.142035893256411,-7.376102917120774,4.900920435027819,Ad Mixed American
HG01362,-3.5657251848306495,-6.7750207127666595,3.928270855734188,Ad Mixed American
HG01363,-2.1865075666344187,-4.111889007552658,4.527288437101462,Ad Mixed American
HG01365,-2.725135706979729,-5.853480536261774,4.8960266478120325,Ad Mixed American
HG01366,-3.351069949285706,-6.7743843740435805,6.690515988870761,Ad Mixed American
HG01369,-3.9144572717849355,-2.042923074468967,7.244559565256987,Ad Mixed American
HG01372,-6.283336358091873,-7.097569068203407,5.283949099782366,Ad Mixed American
HG01374,-7.388141459130575,-9.246454171832761,5.391985703997566,Ad Mixed American
HG01375,-3.2681791363299038,-6.368108501648739,7.481117192537322,Ad Mixed American
HG01377,-4.3952253107897725,-5.658720622297714,7.098045596733963,Ad Mixed American
HG01378,-5.154630541497878,-5.131876007370731,6.942108960707601,Ad Mixed American
HG01383,-6.487897785181927,-8.938147322549348,6.234233954976516,Ad Mixed American
HG01384,-4.880139094313987,-8.498366003397424,4.491122983151412,Ad Mixed American
HG01389,-5.594860711422917,-9.94001274132704,3.9077212181936645,Ad Mixed American
HG01390,1.1244131176110206,-3.1472882152865567,6.113106472707739,Ad Mixed American
HG01392,-1.5569282069762174,-7.231216402675282,2.2935300208002283,Ad Mixed American
HG01393,-0.7836669323309179,-6.993880263974483,2.9014099999487377,Ad Mixed American
HG01395,-2.546217751733896,-10.653335222016949,2.6094068308916114,Ad Mixed American
HG01396,-2.4573747642240145,-7.43570361273219,3.606298913174139,Ad Mixed American
HG01398,0.4830951891765609,-6.367741807503435,2.569706551358253,Ad Mixed American
HG01402,-2.4423401786310976,-6.96630251140011,2.8024333002201245,Ad Mixed American
HG01403,-0.7490650652774591,-7.362963393948361,2.46732248806563,Ad Mixed American
HG01405,-3.6264232049741043,-10.796156692380073,2.569308113837204,Ad Mixed American
HG01412,-3.595837893585272,-7.780386240501881,3.066749516061133,Ad Mixed American
HG01413,-2.3438019565669514,-7.842200920382408,2.823956730139611,Ad Mixed American
HG01414,-3.372165371159656,-9.121635449094546,2.708534576545598,Ad Mixed American
HG01431,-3.0261229578895548,-5.975774218629576,3.8630440591881756,Ad Mixed American
HG01432,-6.793789821755465,-8.896085364853642,3.2175306704463797,Ad Mixed American
HG01435,-5.411792431470118,-3.602780084477711,5.098385004634893,Ad Mixed American
HG01437,-6.496860624916817,-10.744783060574203,4.021102712298395,Ad Mixed American
HG01438,-6.414259023039016,-13.095163790961333,3.0115818218889743,Ad Mixed American
HG01440,-0.9964143800941262,-6.402991685026472,5.305713710412452,Ad Mixed American
HG01441,-6.970471163233668,-3.2104638136084462,5.954119821735726,Ad Mixed American
HG01443,-5.001733543494631,-2.1152480919393506,7.479259973795411,Ad Mixed American
HG01444,-3.4392556134313357,-6.236476754528793,4.781849657505027,Ad Mixed American
HG01447,-4.6552409895580995,-6.902913647808757,3.9257144744096557,Ad Mixed American
HG01455,-6.1485775854895035,-5.6733931919778735,8.320751093554371,Ad Mixed American
HG01456,-5.867026941998356,-4.312106602089816,6.946211527403655,Ad Mixed American
HG01459,-6.213511992669376,-4.4264865354937895,5.656983767907502,Ad Mixed American
HG01461,-2.576580301453882,-2.4114453843748542,7.382089434545991,Ad Mixed American
HG01462,1.0184537130518647,-3.6042322917932834,6.742597069891321,Ad Mixed American
HG01464,-1.5577692053319712,-4.335480721824448,6.820164653885807,Ad Mixed American
HG01465,-7.107076970592075,-9.369424977636601,5.601471750020206,Ad Mixed American
HG01468,-5.2316581412668635,-10.379563652655056,2.7614913220089154,Ad Mixed American
HG01474,-6.172258688771182,-10.168462668785404,2.3588479171203276,Ad Mixed American
HG01479,-4.644367552635318,-10.691243546043077,3.030821915042893,Ad Mixed American
HG01485,3.3929607891555196,-1.501203079565631,3.474155909856122,Ad Mixed American
HG01486,-6.174181333455586,-6.575324724541416,5.970385951574457,Ad Mixed American
HG01488,-2.8589617266791483,-8.779849223955045,5.0240464569609875,Ad Mixed American
HG01489,-6.278659211360013,-11.543452117132665,4.169784673108381,Ad Mixed American
HG01491,-6.169461807231291,-10.093362790485239,5.816474955711393,Ad Mixed American
HG01492,-3.5931818505530972,-8.525891928950246,6.44512500543165,Ad Mixed American
HG01494,-4.693107535096333,-4.374123925889644,6.646570003427603,Ad Mixed American
HG01495,-4.3173515122023325,-3.084328731475066,7.290613430977513,Ad Mixed American
HG01497,-5.392985068043226,-7.397966021578283,5.57155440613669,Ad Mixed American
HG01498,-5.589751555922586,-6.475907871286967,6.132298254068692,Ad Mixed American
HG01500,-6.424559640331453,-12.726432812354906,2.6300539163490964,European
HG01501,-5.446281601007264,-13.319354018576467,3.5740509588804787,European
HG01503,-6.879698375500767,-14.586683997075093,3.145709898467619,European
HG01504,-6.78773642320047,-12.766943640174468,2.454338300816728,European
HG01506,-6.584339064204445,-12.630765983646796,1.862083048263731,European
HG01507,-7.1872623082534535,-14.29628885350917,2.739832729983384,European
HG01509,-6.6358548256693926,-13.390915335348165,3.5926451302403475,European
HG01510,-5.440800638775806,-14.34940536154282,3.44501504180755,European
HG01512,-6.319118419013881,-14.847539983874068,2.960681713428603,European
HG01513,-7.036948915362798,-13.279687717860293,2.629123969121694,European
HG01515,-7.61561822280823,-14.998106687696431,3.6993286872585993,European
HG01516,-6.9417072405701665,-15.349894964953323,3.496871439558274,European
HG01518,-8.187958577325876,-12.780341167962769,2.8058300309862885,European
HG01519,-6.260925738174236,-14.510643217088337,2.7939587634453287,European
HG01521,-5.869597543699086,-14.531217167763916,3.0860651776768506,European
HG01522,-7.065340353025925,-14.21338717859959,2.3746025172647425,European
HG01524,-5.3298989740659595,-13.90324718327956,1.7316832622091498,European
HG01525,-6.850249914176517,-12.355026607129133,3.1912079974067975,European
HG01528,-5.799743250366885,-14.266656547920002,2.6249542733419,European
HG01530,-6.100504083933166,-12.01768052511647,1.90188339180043,European
HG01536,-6.240812690956851,-13.528332370161502,2.7530457504569528,European
HG01537,-5.807852177148141,-14.336888399510732,2.3357396792050533,European
HG01550,-7.035741404176755,-8.608110612601713,5.740429783484422,Ad Mixed American
HG01551,4.234829255761634,-1.7841340208858376,5.056241643469416,Ad Mixed American
HG01556,-0.02310919128977818,-2.674575155682903,3.8151343299554425,Ad Mixed American
HG01565,-6.144215871383371,-0.6026080026695225,9.977676256881795,Ad Mixed American
HG01566,-6.803373330848764,-5.465125116138395,7.291238291170557,Ad Mixed American
HG01571,-9.038061717268707,-1.8837916591133428,8.889256582754209,Ad Mixed American
HG01572,-8.263145948488024,4.273508593682978,13.970380768756458,Ad Mixed American
HG01577,-5.5417016314071486,-5.414069160874203,7.375444227872244,Ad Mixed American
HG01578,-7.8966519680885945,-1.4681602632375255,9.218215260385923,Ad Mixed American
HG01583,-5.365391107595848,-5.272983768940628,-8.257242069224985,South Asian
HG01586,-5.231693110075465,-4.499526107338823,-7.31365292449529,South Asian
HG01589,-6.261169301245933,-6.424090472847843,-6.782058447018214,South Asian
HG01593,-5.419835886385495,-6.284217610992799,-7.80497006683822,South Asian
HG01595,-9.847059814084446,16.447086204919543,0.7342199719239809,East Asian
HG01596,-9.459665238976683,17.155838995909956,1.1815840291235897,East Asian
HG01597,-9.882267852800503,16.80320499762658,1.8581365681487514,East Asian
HG01598,-10.939002374084245,16.601689141519415,0.679734702022359,East Asian
HG01599,-9.359278872064424,16.756129611014526,0.9103295636914908,East Asian
HG01600,-9.622768936657836,16.914087898292717,0.6718293971944117,East Asian
HG01602,-5.40802039941904,-13.007695102924552,3.1342136887774568,European
